title,author,goodreads_url,ol_title,ol_author,cover_url,openlibrary_url,description,title_clean,author_clean,reading_level_sources,has_level_data,reading_level_estimate,summary_gpt,themes,tone,age_range_llm,reading_level_llm,complexity_analysis,reading_confidence_llm,llm_skipped,skip_reason,enriched_lexile_score,enriched_lexile_source,enriched_lexile_confidence,enrichment_method,enrichment_tier,found,enrichment_date
Walter the Farting Dog,William Kotzwinkle,https://www.goodreads.com/book/show/366300.Walter_the_Farting_Dog,Walter the farting dog,William Kotzwinkle,https://covers.openlibrary.org/b/id/1269578-L.jpg,https://openlibrary.org/works/OL23989801W,"Although confined to a hotel room after his flatuence offends the patrons of a beach resort, Walter the farting dog makes an explosive sea rescue to save little Billy and Betty.",Walter The Farting Dog,William Kotzwinkle,"{""llm_analysis"": {""age_range"": ""4-8"", ""reading_category"": ""Early Readers (4-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""4-8"", ""reading_category"": ""Early Readers (4-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","Walter the farting dog is confined to a hotel room after causing a disturbance at a beach resort, but he ends up making a heroic sea rescue to save two children.","friendship, heroism, rescue",humorous,4-8,Early Readers (4-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:07.149314
The Sissy Duckling,Harvey Fierstein,https://www.goodreads.com/book/show/699812.The_Sissy_Duckling,The Sissy Duckling,Harvey Fierstein,https://covers.openlibrary.org/b/id/435926-L.jpg,https://openlibrary.org/works/OL4626013W,"Elmer the duck is teased because he is different, but he proves himself by not only surviving the winter, but also saving his Papa.",The Sissy Duckling,Harvey Fierstein,"{""llm_analysis"": {""age_range"": ""3-6"", ""reading_category"": ""Early Readers (3-6)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-6"", ""reading_category"": ""Early Readers (3-6)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A story about Elmer the duck who faces teasing for being different, but ultimately proves himself winter and saving his Papa.","individuality, acceptance, courage",heartwarming,3-6,Early Readers (3-6),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:08.087584
Tar Beach,Faith Ringgold,https://www.goodreads.com/book/show/111027.Tar_Beach,Tar Beach,Faith Ringgold,https://covers.openlibrary.org/b/id/7315080-L.jpg,https://openlibrary.org/works/OL1859174W,"Cassie Louise Lightfoot, eight years old in 1939, has a dream: to be free to go wherever she wants for the rest of her life. One night, up on ""tar beach"" --the rooftop of her family's Harlem apartment building--her dream comes true. The stars lift her up, and she flies over the city. She claims the buildings as her own--even the union building, so her father won't have to worry anymore about not being allowed to join just because his father was not a member. As Cassie learns, anyone can fly. ""All you need is somewhere to go you can't get to any other way. The next thing you know, you're flying above the stars."" This magical story resonates with a universal wish. Originally written by Faith Ringgold for her story quilt of the same name, Tar Beach is a seamless weaving of fiction, autobiography, and African-American history and literature. - Author website.",Tar Beach,Faith Ringgold,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","In 1939 Harlem, eight-year-old Cassie dreams of freedom and flying above the city from her family's rooftop. She imagines claiming the buildings as her own, seeking a sense of belonging and empowerment.","imagination, freedom, family, empowerment",magical,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:08.934331
Angelina and Henry,Katharine Holabird,https://www.goodreads.com/book/show/495370.Angelina_and_Henry,Angelina and Henry,Katharine Holabird,https://covers.openlibrary.org/b/id/849266-L.jpg,https://openlibrary.org/works/OL4081645W,"While on a camping trip with Uncle Louie, two young mice named Angelina and Henry become lost in the woods until the ""fit and fearless"" Angelina saves the day.",Angelina And Henry,Katharine Holabird,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","Two young mice named Angelina and Henry get lost in the woods during a camping trip with Uncle Louie, but Angelina's bravery helps them find their way back.","bravery, friendship, adventure",brave,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:09.961848
"More All-of-a-Kind Family (All-of-a-Kind-Family, #3)",Sydney Taylor,https://www.goodreads.com/book/show/7928.More_All_of_a_Kind_Family,More all-of-a-kind family,Sydney Taylor,https://covers.openlibrary.org/b/id/2086360-L.jpg,https://openlibrary.org/works/OL6329148W,The story of five young Jewish girls growing up in New York's lower east side before the first World War,"More All-Of-A-Kind Family (All-Of-A-Kind-Family, #3)",Sydney Taylor,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A story about five young Jewish girls in New York's lower east side before World War I.,"family, cultural heritage, coming of age",nostalgic,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:10.870055
"Mr. Putter & Tabby Pour the Tea (Mr. Putter & Tabby, #1)",Cynthia Rylant,https://www.goodreads.com/book/show/1033206.Mr_Putter_Tabby_Pour_the_Tea,Mr. Putter and Tabby pour the tea,Cynthia Rylant,https://covers.openlibrary.org/b/id/114429-L.jpg,https://openlibrary.org/works/OL64117W,Mr. Putter gets an old cat to share his life with him.,"Mr. Putter & Tabby Pour The Tea (Mr. Putter & Tabby, #1)",Cynthia Rylant,"{""llm_analysis"": {""age_range"": ""4-8"", ""reading_category"": ""Early Readers (4-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""4-8"", ""reading_category"": ""Early Readers (4-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",An elderly man named Mr. Putter decides to adopt an old cat named Tabby to keep him company.,"friendship, pets, aging",warm,4-8,Early Readers (4-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:11.815078
"Anne of Ingleside (Anne of Green Gables, #6)",L.M. Montgomery,https://www.goodreads.com/book/show/77391.Anne_of_Ingleside,Anne of Ingleside,Lucy Maud Montgomery,https://covers.openlibrary.org/b/id/14640696-L.jpg,https://openlibrary.org/works/OL77747W,"Anne is the mother of five and happy with her life in Ingleside until she worries her husband may not love her anymore, so she's ready to make him fall in love with her all over again.","Anne Of Ingleside (Anne Of Green Gables, #6)",L.M. Montgomery,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.8, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.8, ""source"": ""llm_analysis""}","A mother of five, Anne of Ingleside faces challenges in her marriage that lead her on a mission to rekindle her husband's love.","family, love, marriage, self-discovery",heartwarming,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.8,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:12.735112
"Rose in Bloom (Eight Cousins, #2)",Louisa May Alcott,https://www.goodreads.com/book/show/17533.Rose_in_Bloom,Rose in Bloom,Louisa May Alcott,https://covers.openlibrary.org/b/id/7242794-L.jpg,https://openlibrary.org/works/OL30020W,"In this sequel to Eight Cousins, Rose Campbell returns to the ""Aunt Hill"" after two years of traveling around the world. Suddenly, she is surrounded by male admirers, all expecting her to marry them. But before she marries anyone, Rose is determined to establish herself as an independent young woman. Besides, she suspects that some of her friends like her more for her money than for herself.","Rose In Bloom (Eight Cousins, #2)",Louisa May Alcott,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","Rose Campbell returns home after traveling the world and is faced with suitors vying for her hand in marriage. Determined to be independent and wary of ulterior motives, Rose navigates the challenges of young adulthood.","independence, friendship, money, coming of age",introspective,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:13.694164
The Garden of Abdul Gasazi,Chris Van Allsburg,https://www.goodreads.com/book/show/645343.The_Garden_of_Abdul_Gasazi,The Garden of Abdul Gasazi,Chris Van Allsburg,https://covers.openlibrary.org/b/id/255534-L.jpg,https://openlibrary.org/works/OL3743766W,A little boy chases the dog he's tending into a mysterious garden.  Eventually he comes to the mansion of the owner of the garden who is a magician.  He says the dog has been turned into a duck and there's no telling when the spell will wear off.  The duck takes his hat and flies away.  When he gets home the dog greets him.  Then the dog brings him his hat.  The reader is left to wonder whether it all really happened or not.,The Garden Of Abdul Gasazi,Chris Van Allsburg,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A little boy chases a dog into a mysterious garden where he meets a magician who claims the dog has been turned into a duck. The boy then experiences a mysterious turn of events that leave him questioning what really happened.,"mystery, imagination, illusion, reality",mysterious,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:14.670480
How to Dig a Hole to the Other Side of the World,Faith McNulty,https://www.goodreads.com/book/show/578870.How_to_Dig_a_Hole_to_the_Other_Side_of_the_World,How to Dig a Hole to the Other Side of the World,Faith McNulty,https://covers.openlibrary.org/b/id/4972710-L.jpg,https://openlibrary.org/works/OL103373W,"A child takes an imaginary 8,000-mile journey through the earth and discovers what's inside.",How To Dig A Hole To The Other Side Of The World,Faith Mcnulty,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A child embarks on an imaginary 8,000-mile journey through the earth, exploring what lies beneath the surface.","imagination, exploration, curiosity",adventurous,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:15.542518
Stone Soup,Marilyn Sapienza,https://www.goodreads.com/book/show/2687495-stone-soup,Stone soup,Marilyn J. Sapienza,https://covers.openlibrary.org/b/id/6618282-L.jpg,https://openlibrary.org/works/OL15398892W,Retelling of the French folktale about hungry travelers who get stingy villagers to share their food.,Stone Soup,Marilyn Sapienza,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A retelling of the French folktale about hungry travelers who get stingy villagers to share their food.,"sharing, generosity, community",uplifting,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:16.388306
Me Too! (A Golden Look-Look Book),Mercer Mayer,https://www.goodreads.com/book/show/1342091.Me_Too_,Me too!,Mercer Mayer,https://covers.openlibrary.org/b/id/4283518-L.jpg,https://openlibrary.org/works/OL79019W,"Sharing with one's little sister can be an awful bother, but it has its rewards too.",Me Too! (A Golden Look-Look Book),Mercer Mayer,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A story about the challenges and rewards of sharing with a younger sibling.,"sibling relationships, sharing, family",humorous,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:17.289207
How Do Dinosaurs Get Well Soon?,Jane Yolen,https://www.goodreads.com/book/show/543327.How_Do_Dinosaurs_Get_Well_Soon_,How do dinosaurs get well soon?,Jane Yolen,https://covers.openlibrary.org/b/id/276720-L.jpg,https://openlibrary.org/works/OL97318W,Describes what a young dinosaur should do in order to quickly get over being sick.,How Do Dinosaurs Get Well Soon?,Jane Yolen,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A guide for young dinosaurs on how to recover quickly from illness.,"health, resilience, care",educational,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:18.272751
The Other Side,Jacqueline Woodson,https://www.goodreads.com/book/show/129771.The_Other_Side,The other side,Jacqueline Woodson,https://covers.openlibrary.org/b/id/259679-L.jpg,https://openlibrary.org/works/OL85363W,"Two girls, one white and one black, gradually get to know each other as they sit on the fence that divides their town.",The Other Side,Jacqueline Woodson,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","Two girls, one white and one black, form a friendship as they sit on the town's dividing fence.","friendship, racism, diversity",thoughtful,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:19.270007
Lady and the Tramp,Teddy Slater,https://www.goodreads.com/book/show/765281.Lady_and_the_Tramp,Walt Disney's Lady and the Tramp,Teddy Slater,https://covers.openlibrary.org/b/id/6694121-L.jpg,https://openlibrary.org/works/OL2339667W,"When mean Aunt Sarah takes over a cocker spaniel's once-happy home, the dog flees and experiences some dangerous moments before her hero Tramp arrives on the scene.",Lady And The Tramp,Teddy Slater,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A cocker spaniel faces danger and seeks refuge when her home is disrupted by a mean Aunt Sarah, eventually finding safety and friendship with a streetwise dog named Tramp.","friendship, loyalty, adventure",heartwarming,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:20.200064
"Fablehaven (Fablehaven, #1)",Brandon Mull,https://www.goodreads.com/book/show/44652.Fablehaven,Fablehaven,Brandon Mull,https://covers.openlibrary.org/b/id/9312656-L.jpg,https://openlibrary.org/works/OL8755877W,"For centuries, mystical creatures of all description were gathered to a hidden refuge called Fablehaven to prevent their extinction. The sanctuary survives today as one of the last strongholds of true magic in a cynical world. Enchanting? Absolutely! Exciting? You bet. Safe? Well, actually, quite the opposite . . .

Kendra and her brother Seth have no idea that their grandfather is the current caretaker of Fablehaven. Inside the gated woods, ancient laws give relative order among greedy trolls, mischievous satyrs, plotting witches, spiteful imps, and jealous fairies. However, when the rules get broken, an arcane evil is unleashed, forcing Kendra and Seth to face the greatest challenge of their lives. To save her family, Fablehaven, and perhaps the world, Kendra must find the courage to do what she fears most.


----------
**Books in this series**

 1. Fablehaven
 2. [Rise of the Evening Star][2]
 3. [Grip of the Shadow Plague][3]
 4. [Secrets of the Dragon Sanctuary][4]
 5. [Keys to the Demon Prison][5]

  [2]: https://openlibrary.org/works/OL8755876W
  [3]: https://openlibrary.org/works/OL15597926W
  [4]: https://openlibrary.org/works/OL15069174W
  [5]: https://openlibrary.org/works/OL15597614W","Fablehaven (Fablehaven, #1)",Brandon Mull,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","Kendra and her brother Seth discover their grandfather is the caretaker of Fablehaven, a refuge for mystical creatures. When rules are broken, they must face an arcane evil to save their family and the magical sanctuary.","magic, family, courage, adventure",exciting,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:21.084997
The Caboose Who Got Loose,Bill Peet,https://www.goodreads.com/book/show/890175.The_Caboose_Who_Got_Loose,The caboose who got loose,Bill Peet,https://covers.openlibrary.org/b/id/6468317-L.jpg,https://openlibrary.org/works/OL16445940W,"Tired of being last on the smoky, noisy freight train, Katy Caboose wishes for some way to escape from the endless track.",The Caboose Who Got Loose,Bill Peet,"{""llm_analysis"": {""age_range"": ""3-6"", ""reading_category"": ""Early Readers (3-6)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-6"", ""reading_category"": ""Early Readers (3-6)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A caboose named Katy wishes to escape the noisy freight train and find freedom.,"freedom, individuality, adventure",whimsical,3-6,Early Readers (3-6),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:22.047115
Mr. Putter & Tabby Take the Train,Cynthia Rylant,https://www.goodreads.com/book/show/1046325.Mr_Putter_Tabby_Take_the_Train,Mr. Putter & Tabby take the train,Cynthia Rylant,https://covers.openlibrary.org/b/id/1120136-L.jpg,https://openlibrary.org/works/OL64065W,"After a small setback, Mr. Putter and his favorite companions enjoy the best train ride of their lives.",Mr. Putter & Tabby Take The Train,Cynthia Rylant,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",Mr. Putter and his companions have a wonderful train ride after overcoming a minor obstacle.,"friendship, adventure, perseverance",heartwarming,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:22.953433
Jane of Lantern Hill,L.M. Montgomery,https://www.goodreads.com/book/show/149543.Jane_of_Lantern_Hill,Jane of Lantern Hill,Lucy Maud Montgomery,https://covers.openlibrary.org/b/id/14640685-L.jpg,https://openlibrary.org/works/OL77774W,Jane wants a house where mother and father and she could live together without grandmother directing their lives.,Jane Of Lantern Hill,L.M. Montgomery,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A young girl named Jane dreams of a home where she can live with her parents without interference from her grandmother.,"family, independence, home, dreams",hopeful,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:23.885104
"""I Can't,"" Said the Ant",Polly Cameron,https://www.goodreads.com/book/show/2266474._I_Can_t_Said_the_Ant,"""I can't"" said the ant",Polly Cameron,https://covers.openlibrary.org/b/id/6514260-L.jpg,https://openlibrary.org/works/OL6819662W,This ant... Just can't. And so he shant. The end.,"""I Can'T,"" Said The Ant",Polly Cameron,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A story about an ant who refuses to do something and sticks to his decision.,"determination, stubbornness, decision-making",firm,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:24.728316
The Red Tree,Shaun Tan,https://www.goodreads.com/book/show/300946.The_Red_Tree,The Red Tree,Shaun Tan,https://covers.openlibrary.org/b/id/460450-L.jpg,https://openlibrary.org/works/OL5934428W,"""Sometimes the day begins with nothing to look forward to ..."" Intricate illustrations vividly portray troubled emotions, ending with a bright possibility.",The Red Tree,Shaun Tan,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A story that explores troubled emotions through intricate illustrations, culminating in a hopeful outcome.","emotions, hope, imagination",emotional,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:25.608881
A Sick Day for Amos McGee,Philip C. Stead,https://www.goodreads.com/book/show/7268995-a-sick-day-for-amos-mcgee,A Sick Day for Amos McGee,Philip C. Stead,https://covers.openlibrary.org/b/id/8133580-L.jpg,https://openlibrary.org/works/OL15425907W,"""Amos McGee, a friendly zookeeper, always made time to visit his good friends: the elephant, the tortoise, the penguin, the rhinoceros, and the owl. But one day--'Ah-choo!'--he woke with the sniffles and the sneezes. Though he didn't make it into the zoo that day, he did receive some unexpected guests.""--Dust jacket.",A Sick Day For Amos Mcgee,Philip C. Stead,"{""llm_analysis"": {""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""3-5"", ""reading_category"": ""Early Readers (3-5)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}",A zookeeper named Amos Mcgee who always visits his animal friends falls sick one day and receives unexpected guests.,"friendship, kindness, compassion",heartwarming,3-5,Early Readers (3-5),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:26.537177
Ballet Shoes,Noel Streatfeild,https://www.goodreads.com/book/show/10444.Ballet_Shoes,Ballet Shoes (Shoes #1),Noel Streatfeild,https://covers.openlibrary.org/b/id/747323-L.jpg,https://openlibrary.org/works/OL3414832W,"When three orphans--Pauline, Petrova, and Posy--vow to make a name for themselves, they have no idea that it's going to be such hard work! With the help of a kindly benefactress, they launch themselves into the world of show business, complete with working papers, the glare of the footlights...and practice, practice, practice.

Each girl quickly finds her own special talent. Pauline--with a flair for the dramatic--seems destined for the movies. Posy is a born dancer. Practical Petrova, however, discovers she'd rather pilot a plane than do a pirouette.",Ballet Shoes,Noel Streatfeild,"{""llm_analysis"": {""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""9-12"", ""reading_category"": ""Intermediate Readers (9-12)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","Three orphans strive to establish themselves in show business with the support of a benefactress, each discovering their own unique talents along the way.","friendship, self-discovery, aspirations, hard work",determined,9-12,Intermediate Readers (9-12),"{""vocabulary"": ""moderate"", ""sentence_structure"": ""moderate"", ""concepts"": ""mixed""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:27.475722
Mr. Putter & Tabby Feed the Fish,Cynthia Rylant,https://www.goodreads.com/book/show/1813679.Mr_Putter_Tabby_Feed_the_Fish,Mr. Putter and Tabby Feed the Fish,Cynthia Rylant,https://covers.openlibrary.org/b/id/1120253-L.jpg,https://openlibrary.org/works/OL64141W,"After Mr. Putter buys three goldfish and takes them home, he discovers that his cat Tabby has a serious problem with them.",Mr. Putter & Tabby Feed The Fish,Cynthia Rylant,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","Mr. Putter buys three goldfish, but his cat Tabby doesn't like them.","pets, friendship, problem-solving",humorous,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:28.370920
Crow Boy,Taro Yashima,https://www.goodreads.com/book/show/97488.Crow_Boy,Crow Boy,Tarō Yashima,https://covers.openlibrary.org/b/id/6288436-L.jpg,https://openlibrary.org/works/OL6665503W,"A story of a strange, shy, small boy who is isolated by his differences from other children in a Japanese village school.",Crow Boy,Taro Yashima,"{""llm_analysis"": {""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""gpt_analysis""}}",True,"{""age_range"": ""6-8"", ""reading_category"": ""Beginning Readers (6-8)"", ""confidence"": 0.9, ""source"": ""llm_analysis""}","A story of a strange, shy, small boy who is isolated from other children in a Japanese village school.","loneliness, acceptance, individuality",empathetic,6-8,Beginning Readers (6-8),"{""vocabulary"": ""simple"", ""sentence_structure"": ""simple"", ""concepts"": ""concrete""}",0.9,,,,not_found,none,comprehensive_search,,False,2025-09-09T22:57:29.292480
