title,author,goodreads_url
Richard Scarry's Best Word Book Ever,Richard Scarry,https://www.goodreads.com/book/show/820816.Richard_Scarry_s_Best_Word_Book_Ever
"The Headless Cupid (Stanley Family, #1)",Zilpha Keatley Snyder,https://www.goodreads.com/book/show/2316.The_Headless_Cupid
The Scarlet Letter,Nathaniel Hawthorne,https://www.goodreads.com/book/show/12296.The_Scarlet_Letter
"Among the Hidden (Shadow Children, #1)",Margaret Peterson Haddix,https://www.goodreads.com/book/show/227651.Among_the_Hidden
"The Tale of Squirrel Nutkin (World of Beatrix Potter, #2)",Beatrix Potter,https://www.goodreads.com/book/show/885497.The_Tale_of_Squirrel_Nutkin
Philadelphia Chickens: A Too-Illogical Zoological Musical Revue,Sandra Boynton,https://www.goodreads.com/book/show/569977.Philadelphia_Chickens
Pink and Say,Patricia Polacco,https://www.goodreads.com/book/show/532069.Pink_and_Say
The Devil's Arithmetic,Jane Yolen,https://www.goodreads.com/book/show/91357.The_Devil_s_Arithmetic
"Mossflower (Redwall, #2)",Brian Jacques,https://www.goodreads.com/book/show/201341.Mossflower
The Seven Chinese Brothers,Margaret Mahy,https://www.goodreads.com/book/show/816735.The_Seven_Chinese_Brothers
The Missing Piece Meets the Big O,Shel Silverstein,https://www.goodreads.com/book/show/30125.The_Missing_Piece_Meets_the_Big_O
Sheep in a Jeep,Nancy E. Shaw,https://www.goodreads.com/book/show/820273.Sheep_in_a_Jeep
"Ramona Forever (Ramona, #7)",Beverly Cleary,https://www.goodreads.com/book/show/91249.Ramona_Forever
"Greenwitch (The Dark is Rising, #3)",Susan Cooper,https://www.goodreads.com/book/show/24963.Greenwitch
The Real Mother Goose,Blanche Fisher Wright,https://www.goodreads.com/book/show/1001896.The_Real_Mother_Goose
Rosie's Walk,Pat Hutchins,https://www.goodreads.com/book/show/420403.Rosie_s_Walk
"The Secret Staircase (Brambly Hedge, #5)",Jill Barklem,https://www.goodreads.com/book/show/421584.The_Secret_Staircase
Eloise in Moscow,Kay Thompson,https://www.goodreads.com/book/show/250640.Eloise_in_Moscow
Pigs,Robert Munsch,https://www.goodreads.com/book/show/453776.Pigs
Hoot,Carl Hiaasen,https://www.goodreads.com/book/show/13083.Hoot
Dinotopia: A Land Apart from Time,James Gurney,https://www.goodreads.com/book/show/144006.Dinotopia
Blueberry Girl,Neil Gaiman,https://www.goodreads.com/book/show/1967067.Blueberry_Girl
"I'm Squirrely! (The Nut Family, #1)",Brenda Lochinger,https://www.goodreads.com/book/show/11291114-i-m-squirrely
The Hunchback of Notre-Dame,Victor Hugo,https://www.goodreads.com/book/show/30597.The_Hunchback_of_Notre_Dame
Alphabet Adventure,Audrey Wood,https://www.goodreads.com/book/show/815265.Alphabet_Adventure
"Asterix the Gaul (Asterix, #1)",René Goscinny,https://www.goodreads.com/book/show/71292.Asterix_the_Gaul
"Julius, the Baby of the World",Kevin Henkes,https://www.goodreads.com/book/show/20694.Julius_the_Baby_of_the_World
Inch by Inch,Leo Lionni,https://www.goodreads.com/book/show/375902.Inch_by_Inch
"You Read to Me, I'll Read to You: Very Short Fairy Tales to Read Together (You Read to Me, I'll Read to You, 2)",Mary Ann Hoberman,https://www.goodreads.com/book/show/381131.You_Read_to_Me_I_ll_Read_to_You
"The Stonekeeper (Amulet, #1)",Kazu Kibuishi,https://www.goodreads.com/book/show/1238684.The_Stonekeeper
"Nathaniel's 1st Adventure (Cosmic Aviators, #1)",G.E.F. Neilson,https://www.goodreads.com/book/show/18008226-nathaniel-s-1st-adventure
Fooling Ewe,Mike Demers,https://www.goodreads.com/book/show/17839089-fooling-ewe
Larry & Family,Victoria   Anderson,https://www.goodreads.com/book/show/17724379-larry-family
Robert Mumpkin Myer and the Wish Makers,Hayley Merelle,https://www.goodreads.com/book/show/26089983-robert-mumpkin-myer-and-the-wish-makers
Ten Apples Up on Top,Dr. Seuss,https://www.goodreads.com/book/show/7797.Ten_Apples_Up_on_Top
A Doll Like Me,Kimberly  Gordon,https://www.goodreads.com/book/show/34763333-a-doll-like-me
Billy Makes Cookies,Pria Dee,https://www.goodreads.com/book/show/60423197-billy-makes-cookies
Angelina and Alice,Katharine Holabird,https://www.goodreads.com/book/show/924105.Angelina_and_Alice
Amelia's Adventure,Dimitrios Spyridon Chytiris,https://www.goodreads.com/book/show/18522085-amelia-s-adventure
"Amelia, the Venutons and the Golden Cage (Amelia's Amazing Space Adventures, #2)",Evonne Blanchard,https://www.goodreads.com/book/show/29567485-amelia-the-venutons-and-the-golden-cage
"Amelia, the Moochins and the Sapphire Palace (Amelia's Amazing Space Adventures, #1)",Evonne Blanchard,https://www.goodreads.com/book/show/24737967-amelia-the-moochins-and-the-sapphire-palace
"Artemis Fowl (Artemis Fowl, #1)",Eoin Colfer,https://www.goodreads.com/book/show/249747.Artemis_Fowl
Die kleine Hexe,Otfried Preußler,https://www.goodreads.com/book/show/1148052.Die_kleine_Hexe
Bambi: A Life in the Woods,Felix Salten,https://www.goodreads.com/book/show/739840.Bambi
"The Tale of Jemima Puddle-Duck (World of Beatrix Potter, #12)",Beatrix Potter,https://www.goodreads.com/book/show/19336.The_Tale_of_Jemima_Puddle_Duck
Happy,Mies van Hout,https://www.goodreads.com/book/show/13114715-happy
"Thank You, Mr. Falker",Patricia Polacco,https://www.goodreads.com/book/show/216048.Thank_You_Mr_Falker
Mrs Trimble's Magic Tea-Pot,Steven Watson-Morris,https://www.goodreads.com/book/show/16100191-mrs-trimble-s-magic-tea-pot
The Tale of Mrs. Tittlemouse,Beatrix Potter,https://www.goodreads.com/book/show/885498.The_Tale_of_Mrs_Tittlemouse
The Family Itch,Jeremy Poole,https://www.goodreads.com/book/show/13596221-the-family-itch
"Bellazard: When the Dragons Went Missing (Reptilian, #1)",Ruth Watson-Morris,https://www.goodreads.com/book/show/16100179-bellazard
David Gets in Trouble,David Shannon,https://www.goodreads.com/book/show/120840.David_Gets_in_Trouble
Gnomes,Wil Huygen,https://www.goodreads.com/book/show/926908.Gnomes
Goodnight Opus,Berkeley Breathed,https://www.goodreads.com/book/show/397277.Goodnight_Opus
The Pushcart War,Jean Merrill,https://www.goodreads.com/book/show/219557.The_Pushcart_War
Robert the Rose Horse,Joan Heilbroner,https://www.goodreads.com/book/show/828391.Robert_the_Rose_Horse
Little Pea,Amy Krouse Rosenthal,https://www.goodreads.com/book/show/507402.Little_Pea
"The Secret Queen (The Empyrical Tales, #3)",Mark  Miller,https://www.goodreads.com/book/show/13422666-the-secret-queen
Tommy Goes Trick-or-Treating,Emlyn Chand,https://www.goodreads.com/book/show/16051622-tommy-goes-trick-or-treating
"Can't You Sleep, Little Bear?'",Barbara Waddell Martin and Firth,https://www.goodreads.com/book/show/2025742.Can_t_You_Sleep_Little_Bear_
"Meet Samantha: An American Girl (American Girl: Samantha, #1)",Susan S. Adler,https://www.goodreads.com/book/show/200963.Meet_Samantha
"Dealing with Dragons (Enchanted Forest Chronicles, #1)",Patricia C. Wrede,https://www.goodreads.com/book/show/150739.Dealing_with_Dragons
I Am a Bunny (A Golden Sturdy Book),Ole Risom,https://www.goodreads.com/book/show/328439.I_Am_a_Bunny
Big Red Barn,Margaret Wise Brown,https://www.goodreads.com/book/show/401730.Big_Red_Barn
Curious George Makes Pancakes,Margret Rey,https://www.goodreads.com/book/show/819043.Curious_George_Makes_Pancakes
The Best-Loved Doll (An Owlet Book),Rebecca Caudill,https://www.goodreads.com/book/show/1572492.The_Best_Loved_Doll
The Incredible Book Eating Boy,Oliver Jeffers,https://www.goodreads.com/book/show/819910.The_Incredible_Book_Eating_Boy
Richard Scarry's Please and Thank You Book,Richard Scarry,https://www.goodreads.com/book/show/784232.Richard_Scarry_s_Please_and_Thank_You_Book
"Jeremy Thatcher, Dragon Hatcher (Magic Shop, #2)",Bruce Coville,https://www.goodreads.com/book/show/770614.Jeremy_Thatcher_Dragon_Hatcher
CEO-Stories: Children Employed by Owners,Michael Eastwood,https://www.goodreads.com/book/show/55297741-ceo-stories
The Last of the Really Great Whangdoodles,Julie Andrews Edwards,https://www.goodreads.com/book/show/10336.The_Last_of_the_Really_Great_Whangdoodles
"The Penultimate Peril (A Series of Unfortunate Events, #12)",Lemony Snicket,https://www.goodreads.com/book/show/65110.The_Penultimate_Peril
"Finn Family Moomintroll (The Moomins, #3)",Tove Jansson,https://www.goodreads.com/book/show/79549.Finn_Family_Moomintroll
Princess Furball,Charlotte S. Huck,https://www.goodreads.com/book/show/389902.Princess_Furball
One,Kathryn Otoshi,https://www.goodreads.com/book/show/3118349-one
"Magyk (Septimus Heap, #1)",Angie Sage,https://www.goodreads.com/book/show/769483.Magyk
"The Reptile Room (A Series of Unfortunate Events, #2)",Lemony Snicket,https://www.goodreads.com/book/show/78418.The_Reptile_Room
Dippy and the Crocuses,Ellie B. Morris,https://www.goodreads.com/book/show/19549303-dippy-and-the-crocuses
The Talking Eggs: A Folktale from the American South,Robert D. San Souci,https://www.goodreads.com/book/show/803982.The_Talking_Eggs
"De brief voor de koning (De brief voor de koning, #1)",Tonke Dragt,https://www.goodreads.com/book/show/1835829.De_brief_voor_de_koning
Blubber,Judy Blume,https://www.goodreads.com/book/show/37739.Blubber
"Rosie Revere, Engineer: A Picture Book",Andrea Beaty,https://www.goodreads.com/book/show/17290220-rosie-revere-engineer
Chicken Sunday,Patricia Polacco,https://www.goodreads.com/book/show/443621.Chicken_Sunday
"The Travels of Babar (Babar, #2)",Jean de Brunhoff,https://www.goodreads.com/book/show/837393.The_Travels_of_Babar
Katie John,Mary Calhoun,https://www.goodreads.com/book/show/1170281.Katie_John
"The Mysterious Benedict Society and the Perilous Journey (The Mysterious Benedict Society, #2)",Trenton Lee Stewart,https://www.goodreads.com/book/show/2159225.The_Mysterious_Benedict_Society_and_the_Perilous_Journey
"Little Men (Little Women, #2)",Louisa May Alcott,https://www.goodreads.com/book/show/78950.Little_Men
"Stargirl (Stargirl, #1)",Jerry Spinelli,https://www.goodreads.com/book/show/22232.Stargirl
Around the World in Eighty Days,Jules Verne,https://www.goodreads.com/book/show/54479.Around_the_World_in_Eighty_Days
"The War That Saved My Life (The War That Saved My Life, #1)",Kimberly Brubaker Bradley,https://www.goodreads.com/book/show/20912424-the-war-that-saved-my-life
A Day in the Life of Marlon Bundo,Jill Twiss,https://www.goodreads.com/book/show/39319227-a-day-in-the-life-of-marlon-bundo
The Maggie B.,Irene Haas,https://www.goodreads.com/book/show/682747.The_Maggie_B_
"Comet in Moominland (The Moomins, #2)",Tove Jansson,https://www.goodreads.com/book/show/1003725.Comet_in_Moominland
"Eight Cousins (Eight Cousins, #1)",Louisa May Alcott,https://www.goodreads.com/book/show/14570.Eight_Cousins
The Old Woman Who Named Things,Cynthia Rylant,https://www.goodreads.com/book/show/224378.The_Old_Woman_Who_Named_Things
Do Princesses Wear Hiking Boots?,Carmela LaVigna Coyle,https://www.goodreads.com/book/show/220289.Do_Princesses_Wear_Hiking_Boots_
"The Worst Witch (Worst Witch, #1)",Jill Murphy,https://www.goodreads.com/book/show/351023.The_Worst_Witch
The House in the Night,Susan Marie Swanson,https://www.goodreads.com/book/show/2769817-the-house-in-the-night
Today I Feel Silly & and Other Moods That Make My Day,Jamie Lee Curtis,https://www.goodreads.com/book/show/8768.Today_I_Feel_Silly_and_Other_Moods_That_Make_My_Day
"Second Form at Malory Towers (Malory Towers, #2)",Enid Blyton,https://www.goodreads.com/book/show/848878.Second_Form_at_Malory_Towers
"Night of the Living Dummy (Goosebumps, #7)",R.L. Stine,https://www.goodreads.com/book/show/125564.Night_of_the_Living_Dummy
"A Long Way from Chicago (A Long Way from Chicago, #1)",Richard Peck,https://www.goodreads.com/book/show/39963.A_Long_Way_from_Chicago
Nana Upstairs and Nana Downstairs,Tomie dePaola,https://www.goodreads.com/book/show/98407.Nana_Upstairs_and_Nana_Downstairs
The Incredible Adventures of Professor Branestawm,Norman Hunter,https://www.goodreads.com/book/show/155618.The_Incredible_Adventures_of_Professor_Branestawm
Favole al telefono,Gianni Rodari,https://www.goodreads.com/book/show/1244452.Favole_al_telefono
"The Castle of Llyr (The Chronicles of Prydain, #3)",Lloyd Alexander,https://www.goodreads.com/book/show/24779.The_Castle_of_Llyr
The Clown of God,Tomie dePaola,https://www.goodreads.com/book/show/69086.The_Clown_of_God
"The Son of Neptune (The Heroes of Olympus, #2)",Rick Riordan,https://www.goodreads.com/book/show/9520360-the-son-of-neptune
"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Rick Riordan,https://www.goodreads.com/book/show/2120932.The_Battle_of_the_Labyrinth
I Love You As Much...,Laura Krauss Melmed,https://www.goodreads.com/book/show/730421.I_Love_You_As_Much_
Kat Kong,Dav Pilkey,https://www.goodreads.com/book/show/1226587.Kat_Kong
"Through the Looking-Glass and What Alice Found There (Alice's Adventures in Wonderland, #2)",Lewis Carroll,https://www.goodreads.com/book/show/83346.Through_the_Looking_Glass_and_What_Alice_Found_There
Stuck,Oliver Jeffers,https://www.goodreads.com/book/show/11211540-stuck
"The Frog Prince, Continued",Jon Scieszka,https://www.goodreads.com/book/show/820075.The_Frog_Prince_Continued
The Dangerous Alphabet,Neil Gaiman,https://www.goodreads.com/book/show/1967071.The_Dangerous_Alphabet
"The Hunger Games Trilogy Boxset (The Hunger Games, #1-3)",Suzanne Collins,https://www.goodreads.com/book/show/7938275-the-hunger-games-trilogy-boxset
"Judy Moody Was in a Mood. Not a Good Mood. A Bad Mood. (Judy Moody ,#1)",Megan McDonald,https://www.goodreads.com/book/show/930612.Judy_Moody_Was_in_a_Mood_Not_a_Good_Mood_A_Bad_Mood_
"The Field Guide (The Spiderwick Chronicles, #1)",Tony DiTerlizzi,https://www.goodreads.com/book/show/444304.The_Field_Guide
"The Lost Hero (The Heroes of Olympus, #1)",Rick Riordan,https://www.goodreads.com/book/show/7736182-the-lost-hero
"The Dumb Bunnies (The Dumb Bunnies, #1)",Sue Denim,https://www.goodreads.com/book/show/802362.The_Dumb_Bunnies
"The Red Pyramid (The Kane Chronicles, #1)",Rick Riordan,https://www.goodreads.com/book/show/7090447-the-red-pyramid
Shadow Castle,Marian Cockrell,https://www.goodreads.com/book/show/1112665.Shadow_Castle
"Sam, Bangs & Moonshine",Evaline Ness,https://www.goodreads.com/book/show/1025560.Sam_Bangs_Moonshine
"The Maze of Bones  (The 39 Clues, #1)",Rick Riordan,https://www.goodreads.com/book/show/2921082-the-maze-of-bones
"The End (A Series of Unfortunate Events, #13)",Lemony Snicket,https://www.goodreads.com/book/show/65112.The_End
What Katy Did,Susan Coolidge,https://www.goodreads.com/book/show/730501.What_Katy_Did
"Pax (Pax, #1)",Sara Pennypacker,https://www.goodreads.com/book/show/22098550-pax
"Smile (Smile, #1)",Raina Telgemeier,https://www.goodreads.com/book/show/6393631-smile
Heather Has Two Mommies,Lesléa Newman,https://www.goodreads.com/book/show/709381.Heather_Has_Two_Mommies
"Henry and Beezus (Henry Huggins, #2)",Beverly Cleary,https://www.goodreads.com/book/show/149477.Henry_and_Beezus
Only One Woof,James Herriot,https://www.goodreads.com/book/show/633023.Only_One_Woof
The Incredible Journey,Sheila Burnford,https://www.goodreads.com/book/show/231821.The_Incredible_Journey
The Rabbit Listened,Cori Doerrfeld,https://www.goodreads.com/book/show/35248504-the-rabbit-listened
"Leonardo, the Terrible Monster",Mo Willems,https://www.goodreads.com/book/show/624744.Leonardo_the_Terrible_Monster
An ABC Escapade through Egypt,Bernadette Simpson,https://www.goodreads.com/book/show/6047041-an-abc-escapade-through-egypt
Mr. Putter & Tabby Pick the Pears,Cynthia Rylant,https://www.goodreads.com/book/show/888513.Mr_Putter_Tabby_Pick_the_Pears
A Harry the Dirty Dog Treasury: Three Stories,Gene Zion,https://www.goodreads.com/book/show/378393.A_Harry_the_Dirty_Dog_Treasury
One Morning in Maine,Robert McCloskey,https://www.goodreads.com/book/show/29288.One_Morning_in_Maine
The Big Honey Hunt,Stan Berenstain,https://www.goodreads.com/book/show/900087.The_Big_Honey_Hunt
Dragons Love Tacos,Adam Rubin,https://www.goodreads.com/book/show/13337050-dragons-love-tacos
King of the Dollhouse,Patricia Clapp,https://www.goodreads.com/book/show/1458598.King_of_the_Dollhouse
James Herriot's Treasury for Children: Warm and Joyful Tales by the Author of All Creatures Great and Small,James Herriot,https://www.goodreads.com/book/show/38735.James_Herriot_s_Treasury_for_Children
"Jip en Janneke (Jip en Janneke, #1-5)",Annie M.G. Schmidt,https://www.goodreads.com/book/show/1484848.Jip_en_Janneke
"Dragon Rider (Dragon Rider, #1)",Cornelia Funke,https://www.goodreads.com/book/show/100464.Dragon_Rider
"What Do You Say, Dear? A Book of Manners for All Occasions",Sesyle Joslin,https://www.goodreads.com/book/show/380680.What_Do_You_Say_Dear_A_Book_of_Manners_for_All_Occasions
The Very Lonely Firefly (Penguin Young Readers Level 2),Eric Carle,https://www.goodreads.com/book/show/47680.The_Very_Lonely_Firefly
Sadako and the Thousand Paper Cranes by Eleanor Coerr: A Multicultural Novel Study Unit,Melanie Komar,https://www.goodreads.com/book/show/181080.Sadako_and_the_Thousand_Paper_Cranes_by_Eleanor_Coerr
The Adventures of Beekle: The Unimaginary Friend,Dan Santat,https://www.goodreads.com/book/show/18295821-the-adventures-of-beekle
Wilma Unlimited: How Wilma Rudolph Became the World's Fastest Woman,Kathleen Krull,https://www.goodreads.com/book/show/532854.Wilma_Unlimited
Snow,Uri Shulevitz,https://www.goodreads.com/book/show/1080004.Snow
Mr. Putter and Tabby Bake the Cake,Cynthia Rylant,https://www.goodreads.com/book/show/2208803.Mr_Putter_and_Tabby_Bake_the_Cake
When I Was Young in the Mountains (Reading Rainbow Books),Cynthia Rylant,https://www.goodreads.com/book/show/920576.When_I_Was_Young_in_the_Mountains
Lassie Come-Home,Eric Knight,https://www.goodreads.com/book/show/895886.Lassie_Come_Home
A Monster Calls,Patrick Ness,https://www.goodreads.com/book/show/25480342-a-monster-calls
"Seven-Day Magic (Tales of Magic, #7)",Edward Eager,https://www.goodreads.com/book/show/312083.Seven_Day_Magic
The Midwife's Apprentice,Karen Cushman,https://www.goodreads.com/book/show/15595.The_Midwife_s_Apprentice
The Sleeping Beauty,Trina Schart Hyman,https://www.goodreads.com/book/show/375990.The_Sleeping_Beauty
There Was an Old Lady Who Swallowed a Fly,Simms Taback,https://www.goodreads.com/book/show/205330.There_Was_an_Old_Lady_Who_Swallowed_a_Fly
Playing Beatie Bow,Ruth Park,https://www.goodreads.com/book/show/395868.Playing_Beatie_Bow
The Princess and the Kiss: A Story of God's Gift of Purity,Jennie Bishop,https://www.goodreads.com/book/show/85992.The_Princess_and_the_Kiss
"Dicey's Song (Tillerman Cycle, #2)",Cynthia Voigt,https://www.goodreads.com/book/show/11831.Dicey_s_Song
Once Upon a Cool Motorcycle Dude,Kevin O'Malley,https://www.goodreads.com/book/show/639.Once_Upon_a_Cool_Motorcycle_Dude
You Are My I Love You,Maryann K. Cusimano,https://www.goodreads.com/book/show/826215.You_Are_My_I_Love_You
Brielle-Elaine Tries to Fit In!,La-Toya S. Facey,https://www.goodreads.com/book/show/12006169-brielle-elaine-tries-to-fit-in
"Four is a little, Four is a LOT",Cheska Komissar,https://www.goodreads.com/book/show/15750599-four-is-a-little-four-is-a-lot
Declan Grows Up: It's Just Not Fair,C. Austin Lee,https://www.goodreads.com/book/show/17724947-declan-grows-up
"Little Red Robin Hood (The Underthieves, #1)",Amanda Bradburn,https://www.goodreads.com/book/show/18001733-little-red-robin-hood
The Unity Tree: A Whimsical Muse on Cosmic Consciousness,Jennifer Sodini,https://www.goodreads.com/book/show/21808422-the-unity-tree
Das doppelte Lottchen,Erich Kästner,https://www.goodreads.com/book/show/887010.Das_doppelte_Lottchen
Reindeer Dust,Kate Dwyer,https://www.goodreads.com/book/show/23218472-reindeer-dust
Adorable Alice,Cassandra Webb,https://www.goodreads.com/book/show/24897256-adorable-alice
Ernie the Elephant,Leela Hope,https://www.goodreads.com/book/show/25507081-ernie-the-elephant
Penelope Gilbert and the Children of Azure,Emily A. Steward,https://www.goodreads.com/book/show/31926533-penelope-gilbert-and-the-children-of-azure
The Salmon of Knowledge,Celina Buckley,https://www.goodreads.com/book/show/41219622-the-salmon-of-knowledge
"Save the Ocean (Save the Earth, #1)",Bethany Stahl,https://www.goodreads.com/book/show/45354262-save-the-ocean
Best Chef in Town: A Children's Book Cooking Adventure about Teamwork and Fair Play,Lori Rotter,https://www.goodreads.com/book/show/237830491-best-chef-in-town
A Song ... A Dance ... A Play ... A Musical Book For You!,Ali Marsman,https://www.goodreads.com/book/show/231577820-a-song-a-dance-a-play-a-musical-book-for-you
The Philharmonic Gets Dressed,Karla Kuskin,https://www.goodreads.com/book/show/815299.The_Philharmonic_Gets_Dressed
Annie's Special Day,Clara Bowman-Jahn,https://www.goodreads.com/book/show/14061186-annie-s-special-day
Where Is the Green Sheep?,Mem Fox,https://www.goodreads.com/book/show/378164.Where_Is_the_Green_Sheep_
Busy Dizzy (Inspirational bedtime story for kids ages 4-8),Orly Katz,https://www.goodreads.com/book/show/19477528-busy-dizzy
The Hybrid: And the Lost Tails of Mermirran,Suellen Drysdale,https://www.goodreads.com/book/show/16243918-the-hybrid
Messy Bug,Jenny Colledge,https://www.goodreads.com/book/show/55471357-messy-bug
Mom! What's That?,Atlas Jordan,https://www.goodreads.com/book/show/16246625-mom-what-s-that
Old Yeller,Fred Gipson,https://www.goodreads.com/book/show/130580.Old_Yeller
The Hybrid and the Emeralds of Elisar,Suellen Drysdale,https://www.goodreads.com/book/show/18801781-the-hybrid-and-the-emeralds-of-elisar
"Sir Princess Petra's Talent (The Pen Pieyu Adventures, #2)",Diane Mae Robinson,https://www.goodreads.com/book/show/18136476-sir-princess-petra-s-talent
From Riches to Rags,Jaclyn Howell,https://www.goodreads.com/book/show/38586893-from-riches-to-rags
Kicking Goals Journal,Sam Kerr,https://www.goodreads.com/book/show/62059225-kicking-goals-journal
The Elephant's Child: And Other Just So Stories,Rudyard Kipling,https://www.goodreads.com/book/show/242106.The_Elephant_s_Child
The Magic Pudding,Norman Lindsay,https://www.goodreads.com/book/show/1079427.The_Magic_Pudding
One Was Johnny: A Counting Book,Maurice Sendak,https://www.goodreads.com/book/show/252232.One_Was_Johnny
Library Lion,Michelle Knudsen,https://www.goodreads.com/book/show/127179.Library_Lion
"These Happy Golden Years (Little House, #8)",Laura Ingalls Wilder,https://www.goodreads.com/book/show/77770.These_Happy_Golden_Years
"House of Many Ways (Howl's Moving Castle, #3)",Diana Wynne Jones,https://www.goodreads.com/book/show/2173611.House_of_Many_Ways
The Funny Adventures of Little Nani,Cinta García de la Rosa,https://www.goodreads.com/book/show/15829470-the-funny-adventures-of-little-nani
"Amelia, the Merballs and the Emerald Cannon (Amelia's Amazing Space Adventures, #3)",Evonne Blanchard,https://www.goodreads.com/book/show/40641808-amelia-the-merballs-and-the-emerald-cannon
"The Great Brain (Great Brain, #1)",John D. Fitzgerald,https://www.goodreads.com/book/show/119247.The_Great_Brain
Seedfolks,Paul Fleischman,https://www.goodreads.com/book/show/272753.Seedfolks
The Seren Trilogy,Darren Lewis,https://www.goodreads.com/book/show/20835987-the-seren-trilogy
"The Tale of Mr. Jeremy Fisher (World of Beatrix Potter, #8)",Beatrix Potter,https://www.goodreads.com/book/show/375711.The_Tale_of_Mr_Jeremy_Fisher
Inside Out & Back Again,Thanhhà Lại,https://www.goodreads.com/book/show/8537327-inside-out-back-again
Courtney Saves Christmas,Emlyn Chand,https://www.goodreads.com/book/show/16133393-courtney-saves-christmas
"Messy Bug Returns (Messy Bug, #2)",Jenny Colledge,https://www.goodreads.com/book/show/55471397-messy-bug-returns
Crictor (Reading Rainbow Books),Tomi Ungerer,https://www.goodreads.com/book/show/1097582.Crictor
"Autumn Story (Brambly Hedge, #3)",Jill Barklem,https://www.goodreads.com/book/show/421625.Autumn_Story
A to Z,Sandra Boynton,https://www.goodreads.com/book/show/488923.A_to_Z
"The Girl from Ithaca (Sister of Odysseus, #1)",Cherry Gregory,https://www.goodreads.com/book/show/18273641-the-girl-from-ithaca
Didi Dodo,Jenny Colledge,https://www.goodreads.com/book/show/55471410-didi-dodo
"The Good, the Bad, and the Goofy (Time Warp Trio #3)",Jon Scieszka,https://www.goodreads.com/book/show/744709.The_Good_the_Bad_and_the_Goofy
Mr. Willowby's Christmas Tree,Robert E. Barry,https://www.goodreads.com/book/show/11267185-mr-willowby-s-christmas-tree
Alexander and the Wind-Up Mouse,Leo Lionni,https://www.goodreads.com/book/show/197442.Alexander_and_the_Wind_Up_Mouse
The Curious Knighthood of Sir Pellimore,Mark        Mitchell,https://www.goodreads.com/book/show/6058056-the-curious-knighthood-of-sir-pellimore
Dinosaurs Love Underpants,Ben Cort,https://www.goodreads.com/book/show/3618343-dinosaurs-love-underpants
Vicky Finds a Valentine,Emlyn Chand,https://www.goodreads.com/book/show/17184935-vicky-finds-a-valentine
The Changeling,Zilpha Keatley Snyder,https://www.goodreads.com/book/show/61.The_Changeling
"Anne's House of Dreams (Anne of Green Gables, #5)",L.M. Montgomery,https://www.goodreads.com/book/show/77394.Anne_s_House_of_Dreams
Jake & Jesus,Kelly Hagen,https://www.goodreads.com/book/show/9749628-jake-jesus
Приключения Чиполлино,Gianni Rodari,https://www.goodreads.com/book/show/1243909._
Kruistocht in spijkerbroek,Thea Beckman,https://www.goodreads.com/book/show/3114666-kruistocht-in-spijkerbroek
"Judy Moody Gets Famous! (Judy Moody, #2)",Megan McDonald,https://www.goodreads.com/book/show/24156.Judy_Moody_Gets_Famous_
Too-Clever IX: Darell and Bobo (Volume 9),Julia E. Antoine,https://www.goodreads.com/book/show/29106566-too-clever-ix
"Olivia Saves the Circus (Olivia, #2)",Ian Falconer,https://www.goodreads.com/book/show/634187.Olivia_Saves_the_Circus
An Old-Fashioned Girl,Louisa May Alcott,https://www.goodreads.com/book/show/246546.An_Old_Fashioned_Girl
The Girl Who Drank the Moon,Kelly Barnhill,https://www.goodreads.com/book/show/28110852-the-girl-who-drank-the-moon
The Relatives Came,Cynthia Rylant,https://www.goodreads.com/book/show/981463.The_Relatives_Came
The Adventures of Danny Meadow Mouse,Thornton W. Burgess,https://www.goodreads.com/book/show/518618.The_Adventures_of_Danny_Meadow_Mouse
Snowflakes On My Lashes,The Peacock Writers,https://www.goodreads.com/book/show/21763276-snowflakes-on-my-lashes
Not a Stick (Not a Box),Antoinette Portis,https://www.goodreads.com/book/show/2079076.Not_a_Stick
The Three Robbers,Tomi Ungerer,https://www.goodreads.com/book/show/2586990-the-three-robbers
Andrew Henry's Meadow,Doris Burn,https://www.goodreads.com/book/show/399068.Andrew_Henry_s_Meadow
Journey to the River Sea,Eva Ibbotson,https://www.goodreads.com/book/show/294442.Journey_to_the_River_Sea
From Head to Toe,Eric Carle,https://www.goodreads.com/book/show/79879.From_Head_to_Toe
Shades of Black: A Celebration of Our Children,Sandra L. Pinkney,https://www.goodreads.com/book/show/104655.Shades_of_Black
A Wish for Wings That Work: An Opus Christmas Story,Berkeley Breathed,https://www.goodreads.com/book/show/410913.A_Wish_for_Wings_That_Work
"Anatole (Anatole, #1)",Eve Titus,https://www.goodreads.com/book/show/802348.Anatole
"Ozma of Oz (Oz, #3)",L. Frank Baum,https://www.goodreads.com/book/show/60177.Ozma_of_Oz
"The Dragonet Prophecy (Wings of Fire, #1)",Tui T. Sutherland,https://www.goodreads.com/book/show/13228487-the-dragonet-prophecy
"The Ersatz Elevator (A Series of Unfortunate Events, #6)",Lemony Snicket,https://www.goodreads.com/book/show/172327.The_Ersatz_Elevator
Time of Wonder,Robert McCloskey,https://www.goodreads.com/book/show/29290.Time_of_Wonder
"Owl at Home (I Can Read, Level 2)",Arnold Lobel,https://www.goodreads.com/book/show/410009.Owl_at_Home
